,0,1,2,3,Request Number,Conditions
641,roach_doc,"__________________________________________
","  markup_id vis_category start end          txt   type
0        T0       Target    10  21  cockroaches  roach","Empty DataFrame
Columns: [relation_id, type, arg1_cate, arg1_id, arg2_cate, arg2_id]
Index: []",74597,THERE ARE COCKROACHES IN THE KITCHEN.
642,no_findings,"__________________________________________
","Empty DataFrame
Columns: [markup_id, vis_category, start, end, txt, type]
Index: []","Empty DataFrame
Columns: [relation_id, type, arg1_cate, arg1_id, arg2_cate, arg2_id]
Index: []",46819,"(EX EMPLOYEE CALLING)  EMPLOYEES WERE TO DRY HANDS ON APRONS OR TOWELS. PAPER TOWELS WERE THERE ONLY FOR THE HEALTH DEPT AND EMPLOYEES ARE NOT TO USE THEM. NO HAND WASHING SIGNS'S UP.  FLY STICKY TRAPS HANGING UP IN THE BACK AND ONE BY THE DRIVE THROUGH INSIDE.     BLEACH, SOAP AND DEGREASER'S WERE PUT TOGETHER TO WIPE THE TABLES DOWN WITH.   NO THERMOMETERS FOR THE MEAT -  UNDER 18 COOKING ON THE CHARCOAL GRILL; DOES NOT KNOW OF ANY MSDS SHEETS. ICE BUCKET WAS UNDERNEATH A TABLE WHERE THE SODA IS.  BOTTLED THAT SAYS GLASS CLEANER - HAD DEGREASER IN IT. NO WORKMAN COMP FLYERS ANYWHERE."
643,no_findings,"__________________________________________
","Empty DataFrame
Columns: [markup_id, vis_category, start, end, txt, type]
Index: []","Empty DataFrame
Columns: [relation_id, type, arg1_cate, arg1_id, arg2_cate, arg2_id]
Index: []",86516,Dirty kitchen and possible bare-hand contact with ready to eat food.
644,no_findings,"__________________________________________
","Empty DataFrame
Columns: [markup_id, vis_category, start, end, txt, type]
Index: []","Empty DataFrame
Columns: [relation_id, type, arg1_cate, arg1_id, arg2_cate, arg2_id]
Index: []",43603,THE COMPLAINANT FOUND A PIECE OF BLACK METAL IN A BREAKFAST BURRITO.  HE BELIEVES IT TO BE A PIECE OF THE GRILL.
645,no_findings,"__________________________________________
","Empty DataFrame
Columns: [markup_id, vis_category, start, end, txt, type]
Index: []","Empty DataFrame
Columns: [relation_id, type, arg1_cate, arg1_id, arg2_cate, arg2_id]
Index: []",51443,NO FOOD HANDLERS PERMITS.  BACK OF KITCHEN UNSANITARY -- UNCLEAN.  NO SOAP IN HANDWAH STATION.
646,rats_doc,"__________________________________________
","  markup_id vis_category start end    txt  type
0        T0       Target    18  23  mouse  rats","Empty DataFrame
Columns: [relation_id, type, arg1_cate, arg1_id, arg2_cate, arg2_id]
Index: []",43610,COMPLAINANT SAW A MOUSE RUNNING AROUND IN THE RESTAURANT.  THE WAITRESS SAID THAT THEY SEE THEM ALL OF THE TIME.  SHE SAID THAT SHE WILL NOT EAT THERE AGAIN.
647,no_findings,"__________________________________________
","Empty DataFrame
Columns: [markup_id, vis_category, start, end, txt, type]
Index: []","Empty DataFrame
Columns: [relation_id, type, arg1_cate, arg1_id, arg2_cate, arg2_id]
Index: []",62779,FOOD AT THE HOT BUFFET TABLES WAS COLD.
648,no_findings,"__________________________________________
","Empty DataFrame
Columns: [markup_id, vis_category, start, end, txt, type]
Index: []","Empty DataFrame
Columns: [relation_id, type, arg1_cate, arg1_id, arg2_cate, arg2_id]
Index: []",47898,"NO ONE WAS WEARING GLOVES.  SPOKE WITH MANAGER AND COMPLAINANT SAID SHE ASKED THE MANAGER AND HE SAID, ""I'LL HAVE THEM PUT ON GLOVES RIGHT NOW.""  ONLY ONE PERSON PUT THEM ON.
NOTE: SPOKE WITH MANAGER. EMPLOYEES WERE ALL WEARING GLOVES WHEN I WENT IN FOR THE COMPLAINT."
649,no_findings,"__________________________________________
","Empty DataFrame
Columns: [markup_id, vis_category, start, end, txt, type]
Index: []","Empty DataFrame
Columns: [relation_id, type, arg1_cate, arg1_id, arg2_cate, arg2_id]
Index: []",145655,Hole in roof. Water leaking on food and smells very bad.
650,no_findings,"__________________________________________
","Empty DataFrame
Columns: [markup_id, vis_category, start, end, txt, type]
Index: []","Empty DataFrame
Columns: [relation_id, type, arg1_cate, arg1_id, arg2_cate, arg2_id]
Index: []",60379,EMPLOYEE HANDLED RAW HAMBURGER WITH BARE HANDS & THEN HANDLED BUN WITHOUT WASHING HANDS.
651,no_findings,"__________________________________________
","Empty DataFrame
Columns: [markup_id, vis_category, start, end, txt, type]
Index: []","Empty DataFrame
Columns: [relation_id, type, arg1_cate, arg1_id, arg2_cate, arg2_id]
Index: []",84967,Restroom does not have hot water.
652,no_findings,"__________________________________________
","Empty DataFrame
Columns: [markup_id, vis_category, start, end, txt, type]
Index: []","Empty DataFrame
Columns: [relation_id, type, arg1_cate, arg1_id, arg2_cate, arg2_id]
Index: []",86719,Employees handle money and then change gloves without hand washing prior to. Employees are handling other unclean surfaces with gloves on and not disposing  the gloves after.
653,no_findings,"__________________________________________
","Empty DataFrame
Columns: [markup_id, vis_category, start, end, txt, type]
Index: []","Empty DataFrame
Columns: [relation_id, type, arg1_cate, arg1_id, arg2_cate, arg2_id]
Index: []",60227,BULK CONTAINER EXTERIORS APPEAR DIRTY. SCRAPPED DIRT OFF THE RIM OF THE WATER GLASS - THE AMBER COLORED ONES. EMPLOYEE BLEW HIS NOSE IN HIS APRON.
654,roach_doc,"__________________________________________
","  markup_id vis_category start end    txt   type
0        T0       Target     2   7  roach  roach","Empty DataFrame
Columns: [relation_id, type, arg1_cate, arg1_id, arg2_cate, arg2_id]
Index: []",58011,"A ROACH WAS SEEN INSIDE THE BREAD CABINET. THE RESTAURANT IS DIRTY. THE FLOORS, DOORS AND THE CASHIERS SHIRT WERE FILTHY."
655,fbi_doc,"__________________________________________
","  markup_id vis_category start end  txt type
0        T0       Target     0   3  fbi  fbi","Empty DataFrame
Columns: [relation_id, type, arg1_cate, arg1_id, arg2_cate, arg2_id]
Index: []",108723,FBI
656,no_findings,"__________________________________________
","Empty DataFrame
Columns: [markup_id, vis_category, start, end, txt, type]
Index: []","Empty DataFrame
Columns: [relation_id, type, arg1_cate, arg1_id, arg2_cate, arg2_id]
Index: []",139920,Tooth in a chicken taco salad.
657,no_findings,"__________________________________________
","Empty DataFrame
Columns: [markup_id, vis_category, start, end, txt, type]
Index: []","Empty DataFrame
Columns: [relation_id, type, arg1_cate, arg1_id, arg2_cate, arg2_id]
Index: []",107248,"Date of occurrence: Ongoing Time of occurrence: Ongoing
Employees do not was hands when contamination of hands occurs and do not wear gloves as required by health regulation."
658,no_findings,"__________________________________________
","Empty DataFrame
Columns: [markup_id, vis_category, start, end, txt, type]
Index: []","Empty DataFrame
Columns: [relation_id, type, arg1_cate, arg1_id, arg2_cate, arg2_id]
Index: []",46507,NO HAIR NET ON WORKER PREPARING THE FOOD. FRONT AND BACK DOOR ARE BEING LEFT OPEN FOR HEAT PROBLEMS. MEAT WAS LEFT ON PLATES IN BACK TO DEFROST.
659,no_findings,"__________________________________________
","Empty DataFrame
Columns: [markup_id, vis_category, start, end, txt, type]
Index: []","Empty DataFrame
Columns: [relation_id, type, arg1_cate, arg1_id, arg2_cate, arg2_id]
Index: []",73102,"EMPLOYEES ARE NOT CONTROLLING BARE HAND CONTACT WITH READY TO EAT FOOD.
(UTAH STATE FAIR)"
660,fbi_doc,"__________________________________________
","  markup_id vis_category start end  txt type
0        T0       Target     0   3  fbi  fbi","Empty DataFrame
Columns: [relation_id, type, arg1_cate, arg1_id, arg2_cate, arg2_id]
Index: []",87773,FBI report
661,no_findings,"__________________________________________
","Empty DataFrame
Columns: [markup_id, vis_category, start, end, txt, type]
Index: []","Empty DataFrame
Columns: [relation_id, type, arg1_cate, arg1_id, arg2_cate, arg2_id]
Index: []",150232,Trays for food are very dirty and not being cleaned.
662,fbi_doc,"__________________________________________
","  markup_id vis_category start end  txt type
0        T0       Target     0   3  fbi  fbi","Empty DataFrame
Columns: [relation_id, type, arg1_cate, arg1_id, arg2_cate, arg2_id]
Index: []",128234,FBI
663,no_findings,"__________________________________________
","Empty DataFrame
Columns: [markup_id, vis_category, start, end, txt, type]
Index: []","Empty DataFrame
Columns: [relation_id, type, arg1_cate, arg1_id, arg2_cate, arg2_id]
Index: []",98289,(Tacos del Rancho 1213 W  540 S) Operating and making food out home.
664,no_findings,"__________________________________________
","Empty DataFrame
Columns: [markup_id, vis_category, start, end, txt, type]
Index: []","Empty DataFrame
Columns: [relation_id, type, arg1_cate, arg1_id, arg2_cate, arg2_id]
Index: []",129026,No permit (9/14/2015)
665,no_findings,"__________________________________________
","Empty DataFrame
Columns: [markup_id, vis_category, start, end, txt, type]
Index: []","Empty DataFrame
Columns: [relation_id, type, arg1_cate, arg1_id, arg2_cate, arg2_id]
Index: []",137687,"Acrylic nails under gloves - 1 cm long. No hair restraints. Wiping sweat away from face with her lower arm. Civilian, not employee went into the kitchen area."
666,no_findings,"__________________________________________
","Empty DataFrame
Columns: [markup_id, vis_category, start, end, txt, type]
Index: []","Empty DataFrame
Columns: [relation_id, type, arg1_cate, arg1_id, arg2_cate, arg2_id]
Index: []",59795,THE FAMILY SMOKES IN THE RESTAURANT IN THE PRESENCE OF EMPLOYEES AFTER THE FACILITY IS CLOSED TO PUBLIC.
667,rats_doc,"__________________________________________
","  markup_id vis_category start  end    txt  type
0        T0       Target   138  143  mouse  rats","Empty DataFrame
Columns: [relation_id, type, arg1_cate, arg1_id, arg2_cate, arg2_id]
Index: []",43385,"SOUTHGATE SOCIAL CLUB-  BLUE SKY ENTERTAINMENT.  EMPLOYEES, INCLUDING KITCHEN SUPERVISOR, ARE SMOKING WHILE COOKING.  THEY HAVE A PERSISTENT MOUSE PROBLEM.  PLEASE SEE ENVISION FOR HISTORY."
668,no_findings,"__________________________________________
","Empty DataFrame
Columns: [markup_id, vis_category, start, end, txt, type]
Index: []","Empty DataFrame
Columns: [relation_id, type, arg1_cate, arg1_id, arg2_cate, arg2_id]
Index: []",90535,a person called in wanting to make food out of this facility. She said that other people are making food there. This facility is not permitted by the SLVHD.
669,fbi_doc,"__________________________________________
","  markup_id vis_category start end        txt type
0        T0       Target    10  19  foodborne  fbi
1        T1       Target    20  27    illness  fbi","Empty DataFrame
Columns: [relation_id, type, arg1_cate, arg1_id, arg2_cate, arg2_id]
Index: []",54502,SUSPECTED FOODBORNE ILLNESS
670,no_findings,"__________________________________________
","Empty DataFrame
Columns: [markup_id, vis_category, start, end, txt, type]
Index: []","Empty DataFrame
Columns: [relation_id, type, arg1_cate, arg1_id, arg2_cate, arg2_id]
Index: []",145479,"Served cold food, ate in, the other members of the family were served hot food"
671,roach_doc,"__________________________________________
","  markup_id vis_category start end        txt   type
0        T0       Target    23  32  cockroach  roach","Empty DataFrame
Columns: [relation_id, type, arg1_cate, arg1_id, arg2_cate, arg2_id]
Index: []",75577,I THINK I SAW AN ASIAN COCKROACH ON THE WALL BY THE BATHROOM.
672,fbi_doc,"__________________________________________
","  markup_id vis_category start end  txt type
0        T0       Target     0   3  fbi  fbi","Empty DataFrame
Columns: [relation_id, type, arg1_cate, arg1_id, arg2_cate, arg2_id]
Index: []",143394,FBI Request
673,fbi_doc,"__________________________________________
","  markup_id vis_category start end  txt type
0        T0       Target    39  42  ill  fbi","Empty DataFrame
Columns: [relation_id, type, arg1_cate, arg1_id, arg2_cate, arg2_id]
Index: []",53493,"MANAGER IS MAKING EMPLOYEES WORK WHILE ILL, SPECIFICALLY WITH STREP THROAT."
674,no_findings,"__________________________________________
","Empty DataFrame
Columns: [markup_id, vis_category, start, end, txt, type]
Index: []","Empty DataFrame
Columns: [relation_id, type, arg1_cate, arg1_id, arg2_cate, arg2_id]
Index: []",128933,Commissary agreement
675,no_findings,"__________________________________________
","Empty DataFrame
Columns: [markup_id, vis_category, start, end, txt, type]
Index: []","Empty DataFrame
Columns: [relation_id, type, arg1_cate, arg1_id, arg2_cate, arg2_id]
Index: []",85763,Customer ordered coffee and found lipstick on the cup.
676,no_findings,"__________________________________________
","Empty DataFrame
Columns: [markup_id, vis_category, start, end, txt, type]
Index: []","Empty DataFrame
Columns: [relation_id, type, arg1_cate, arg1_id, arg2_cate, arg2_id]
Index: []",63999,"THE OWNER OF THE CARWASH (ZACH'S CARWASH) AT 785 S 300 W ALLEGED THAT A FOOD CART THAT IS TOWED BY A WHITE VAN WITH THE TITLE VALLEY SERVICES, (LIC PLATE #657NFF) IS DUMPING GREASE AND LEFT OVER FOOD IN HIS CARWSH, AND DUMPSTER ONCE OR TWICE EVERY WEEK AND THAT THIS PRACTICE HAS BEEN GOING ON FOR TWO YEARS. SLC POLICE INVESTIGATED - CASE #07220178 - OFFICER ITO RESPONDED."
677,no_findings,"__________________________________________
","Empty DataFrame
Columns: [markup_id, vis_category, start, end, txt, type]
Index: []","Empty DataFrame
Columns: [relation_id, type, arg1_cate, arg1_id, arg2_cate, arg2_id]
Index: []",122830,"Date:  2/3/25  Time:  7:30 PM
Refrigeration is not running on the sandwich bar and salad bar.  The complainant brought it to the attention of an employee who stated, ""It's not my fault."""
678,no_findings,"__________________________________________
","Empty DataFrame
Columns: [markup_id, vis_category, start, end, txt, type]
Index: []","Empty DataFrame
Columns: [relation_id, type, arg1_cate, arg1_id, arg2_cate, arg2_id]
Index: []",84914,My son was very sick about one hour after eating at crown burger.
679,no_findings,"__________________________________________
","Empty DataFrame
Columns: [markup_id, vis_category, start, end, txt, type]
Index: []","Empty DataFrame
Columns: [relation_id, type, arg1_cate, arg1_id, arg2_cate, arg2_id]
Index: []",107922,"No running water in building, no heat, no a/c."
